ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,tcp.time_delta
"4","20",,"0x0000","0x40","0","1","0","0","58","6","0x65f6","92.122.13.224","10.100.102.8","60","0x00","443","59232","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x3d9e","0","1460","0.007134000"
"4","20",,"0x442f","0x40","0","1","0","0","64","6","0x181e","10.100.102.8","141.226.224.32","60","0x00","39856","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xde9d","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","42","6","0x724d","141.226.224.32","10.100.102.8","60","0x00","443","39856","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0x8eb4","0","1460","0.130411000"
"4","20",,"0xc66b","0x40","0","1","0","0","64","6","0x998a","10.100.102.8","92.122.13.224","60","0x00","59236","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xdaf4","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","58","6","0x65f6","92.122.13.224","10.100.102.8","60","0x00","443","59236","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x3f83","0","1460","0.006837000"
"4","20",,"0x3d5e","0x40","0","1","0","0","64","6","0xbf83","10.100.102.8","184.30.21.80","60","0x00","40544","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3e09","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","55","6","0x05e2","184.30.21.80","10.100.102.8","60","0x00","443","40544","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0xeecb","0","1460","0.058950000"
"4","20",,"0x3a7d","0x40","0","1","0","0","64","6","0xbd5b","10.100.102.8","37.252.172.123","60","0x00","49128","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x4312","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","48","6","0x07d9","37.252.172.123","10.100.102.8","60","0x00","443","49128","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x85e1","0","1460","0.068190000"
"4","20",,"0xbfe8","0x40","0","1","0","0","64","6","0xdd1d","10.100.102.8","64.74.236.255","60","0x00","60000","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x9de4","0","1460","0.000000000"
